Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
E,4/29/2022,161,56,25,9,1,1,,1,,,
E,4/30/2022,171,41,23,4,,,,,,,
E,5/1/2022,149.5,52,26,5,2,,,,,,
E,5/2/2022,185,45,21,5,3,3,2,2,,,
E,5/3/2022,146,43,17,3,2,,1,,,,
E,5/4/2022,131.5,56,17,6,5,1,1,,,,
E,5/5/2022,194,53,26,9,4,3,,1,,,
E,5/6/2022,147.5,49,19,4,4,4,,1,,1,
E,5/7/2022,164,53,21,5,6,1,,,1,,
E,5/8/2022,177,46,16,7,1,1,,5,1,,
E,5/9/2022,288,46,7,15,6,2,4,2,1,,
E,5/10/2022,173.5,59,16,11,4,6,1,,,,
E,5/11/2022,180,49,34,2,2,,1,,,,
